"ID","...1","ccode","year","country.x","GPCP","GPCP_L","GPCP_L2","GPCP_G","GPCP_G_L","GPCP_G_FL","TOT_100","TOT_100_L","TOT_100_G","country.y","cname","cmark","wars","war","warl","onset","ethonset","durest","aim","casename","ended","ethwar","waryrs","pop","lpop","polity2","gdpen","gdptype","gdpenl","lgdpenl1","lpopl1","region","western","eeurop","lamerica","ssafrica","asia","nafrme","colbrit","colfra","mtnest","lmtnest","elevdiff","Oil","ncontig","ethfrac","ef","plural","second","numlang","relfrac","plurrel","minrelpc","muslim","nwstate","polity2l","instab","anocl","deml","empethfrac","empwarl","emponset","empgdpenl","emplpopl","emplmtnest","empncontig","empolity2l","sdwars","sdonset","colwars","colonset","cowwars","cowonset","cowwarl","sdwarl","colwarl","GDP_G","GDP_G_L","POLITY2L_6","Y_0","Location","Type3","Type1","Type4","Type2","WAR_PRIO","WAR_PRIO_ON","WAR_PRIO_OFF","MINOR_PRIO","MINOR_PRIO_ON","MINOR_PRIO_OFF","ANY_PRIO","ANY_PRIO_ON","ANY_PRIO_OFF","Iccode.data_420","Iccode.data_432","Iccode.data_433","Iccode.data_434","Iccode.data_435","Iccode.data_436","Iccode.data_437","Iccode.data_438","Iccode.data_439","Iccode.data_450","Iccode.data_451","Iccode.data_452","Iccode.data_461","Iccode.data_471","Iccode.data_475","Iccode.data_481","Iccode.data_482","Iccode.data_483","Iccode.data_484","Iccode.data_490","Iccode.data_500","Iccode.data_501","Iccode.data_510","Iccode.data_516","Iccode.data_517","Iccode.data_520","Iccode.data_522","Iccode.data_530","Iccode.data_540","Iccode.data_541","Iccode.data_551","Iccode.data_552","Iccode.data_553","Iccode.data_560","Iccode.data_565","Iccode.data_570","Iccode.data_571","Iccode.data_572","Iccode.data_580","Iccode.data_625","Iccyear.data_420","Iccyear.data_432","Iccyear.data_433","Iccyear.data_434","Iccyear.data_435","Iccyear.data_436","Iccyear.data_437","Iccyear.data_438","Iccyear.data_439","Iccyear.data_450","Iccyear.data_451","Iccyear.data_452","Iccyear.data_461","Iccyear.data_471","Iccyear.data_475","Iccyear.data_481","Iccyear.data_482","Iccyear.data_483","Iccyear.data_484","Iccyear.data_490","Iccyear.data_500","Iccyear.data_501","Iccyear.data_510","Iccyear.data_516","Iccyear.data_517","Iccyear.data_520","Iccyear.data_522","Iccyear.data_530","Iccyear.data_540","Iccyear.data_541","Iccyear.data_551","Iccyear.data_552","Iccyear.data_553","Iccyear.data_560","Iccyear.data_565","Iccyear.data_570","Iccyear.data_571","Iccyear.data_572","Iccyear.data_580","Iccyear.data_625","year_actual"
325,361,482,4,"Central African Republic",1403.71290165565,1430.2314813147,1424.06567527913,-0.0185414599003762,0.00432972028089174,-0.0549368413904606,139.83,130.88,0.068383251833741,"CENTRAL AFRICAN REP.","CENTRAL",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2433,7.79688024520874,-7,0.670000016689301,0,0.648000001907349,6.47389078140259,7.77233171463013,6,0,0,0,1,0,0,0,1,4.40000009536743,1.68639898300171,1085,0,0,0.686299443244934,0.790650010108948,0.310000002384186,0.28999999165535,27,0.782800018787384,25,25,15,0,-7,0,0,0,0.686299443244934,0,0,0.648000001907349,7.77233171463013,1.68639898300171,0,-7,0,0,0,0,0,0,0,0,0,0.0339506399956731,-0.0821529333675765,0,0.737999975681305,"Central African Republic",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982
326,362,482,5,"Central African Republic",1326.59734861965,1403.71290165565,1430.2314813147,-0.0549368413904606,-0.0185414599003762,-0.064638699286499,134.92,139.83,-0.0351140670814562,"CENTRAL AFRICAN REP.","CENTRAL",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2496,7.82244491577148,-7,0.586000025272369,0,0.670000016689301,6.5072774887085,7.79688024520874,6,0,0,0,1,0,0,0,1,4.40000009536743,1.68639898300171,1085,0,0,0.686299443244934,0.790650010108948,0.310000002384186,0.28999999165535,27,0.782800018787384,25,25,15,0,-7,0,0,0,0.686299443244934,0,0,0.670000016689301,7.79688024520874,1.68639898300171,0,-7,0,0,0,0,0,0,0,0,0,-0.125373118394838,0.0339506399956731,0,0.737999975681305,"Central African Republic",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
327,363,482,6,"Central African Republic",1240.84782152796,1326.59734861965,1403.71290165565,-0.064638699286499,-0.0549368413904606,0.133234444707263,139.5,134.92,0.0339460420990217,"CENTRAL AFRICAN REP.","CENTRAL",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2563,7.84893369674683,-7,0.621999979019165,0,0.586000025272369,6.37331962585449,7.82244491577148,6,0,0,0,1,0,0,0,1,4.40000009536743,1.68639898300171,1085,0,0,0.686299443244934,0.790650010108948,0.310000002384186,0.28999999165535,27,0.782800018787384,25,25,15,0,-7,0,0,0,0.686299443244934,0,0,0.586000025272369,7.82244491577148,1.68639898300171,0,-7,0,0,0,0,0,0,0,0,0,0.061433365519162,-0.125373118394838,0,0.737999975681305,"Central African Republic",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
328,364,482,7,"Central African Republic",1406.17149199545,1240.84782152796,1326.59734861965,0.133234444707263,-0.064638699286499,-0.0748518473392522,133.9,139.5,-0.0401433691756272,"CENTRAL AFRICAN REP.","CENTRAL",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2631,7.87511920928955,-7,0.629999995231628,0,0.621999979019165,6.4329400062561,7.84893369674683,6,0,0,0,1,0,0,0,1,4.40000009536743,1.68639898300171,1085,0,0,0.686299443244934,0.790650010108948,0.310000002384186,0.28999999165535,27,0.782800018787384,25,25,15,0,-7,0,0,0,0.686299443244934,0,0,0.621999979019165,7.84893369674683,1.68639898300171,0,-7,0,0,0,0,0,0,0,0,0,0.0128617628333021,0.061433365519162,0,0.737999975681305,"Central African Republic",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
329,365,482,8,"Central African Republic",1300.9169581438,1406.17149199545,1240.84782152796,-0.0748518473392522,0.133234444707263,0.00927002894750936,121.54,133.9,-0.0923076923076923,"CENTRAL AFRICAN REP.","CENTRAL",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2702,7.90174770355225,-7,0.617999970912933,0,0.629999995231628,6.44571971893311,7.87511920928955,6,0,0,0,1,0,0,0,1,4.40000009536743,1.68639898300171,1085,0,0,0.686299443244934,0.790650010108948,0.310000002384186,0.28999999165535,27,0.782800018787384,25,25,15,0,-7,0,0,0,0.686299443244934,0,0,0.629999995231628,7.87511920928955,1.68639898300171,0,-7,0,0,0,0,0,0,0,0,0,-0.0190476577928911,0.0128617628333021,0,0.737999975681305,"Central African Republic",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
330,366,482,9,"Central African Republic",1312.9764960041,1300.9169581438,1406.17149199545,0.00927002894750936,-0.0748518473392522,0.105111208657447,126.78,121.54,0.0431133783116669,"CENTRAL AFRICAN REP.","CENTRAL",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2776,7.92876625061035,-7,0.584999978542328,0,0.617999970912933,6.42648839950562,7.90174770355225,6,0,0,0,1,0,0,0,1,4.40000009536743,1.68639898300171,1085,0,0,0.686299443244934,0.790650010108948,0.310000002384186,0.28999999165535,27,0.782800018787384,25,25,15,0,-7,0,0,0,0.686299443244934,0,0,0.617999970912933,7.90174770355225,1.68639898300171,0,-7,0,0,0,0,0,0,0,0,0,-0.0533980484203852,-0.0190476577928911,0,0.737999975681305,"Central African Republic",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
331,367,482,10,"Central African Republic",1450.98504243791,1312.9764960041,1300.9169581438,0.105111208657447,0.00927002894750936,-0.0261898435769695,144.41,126.78,0.139059788610191,"CENTRAL AFRICAN REP.","CENTRAL",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2853,7.95612621307373,-7,0.587999999523163,0,0.584999978542328,6.37161207199097,7.92876625061035,6,0,0,0,1,0,0,0,1,4.40000009536743,1.68639898300171,1085,0,0,0.686299443244934,0.790650010108948,0.310000002384186,0.28999999165535,27,0.782800018787384,25,25,15,0,-7,0,0,0,0.686299443244934,0,0,0.584999978542328,7.92876625061035,1.68639898300171,0,-7,0,0,0,0,0,0,0,0,0,0.00512824118098304,-0.0533980484203852,0,0.737999975681305,"Central African Republic",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
332,368,482,11,"Central African Republic",1412.98397114394,1450.98504243791,1312.9764960041,-0.0261898435769695,0.105111208657447,0.0447911236088062,153.19,144.41,0.0607991136347898,"CENTRAL AFRICAN REP.","CENTRAL",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2930,7.98275756835938,-7,0.584999978542328,0,0.587999999523163,6.37672710418701,7.95612621307373,6,0,0,0,1,0,0,0,1,4.40000009536743,1.68639898300171,1085,0,0,0.686299443244934,0.790650010108948,0.310000002384186,0.28999999165535,27,0.782800018787384,25,25,15,0,-7,0,0,0,0.686299443244934,0,0,0.587999999523163,7.95612621307373,1.68639898300171,0,-7,0,0,0,0,0,0,0,0,0,-0.00510207650215616,0.00512824118098304,0,0.737999975681305,"Central African Republic",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
333,369,482,12,"Central African Republic",1476.27311085271,1412.98397114394,1450.98504243791,0.0447911236088062,-0.0261898435769695,0.0134609540123299,123.55,153.19,-0.193485214439585,"CENTRAL AFRICAN REP.","CENTRAL",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3008,8.00903034210205,-7,0.578999996185303,0,0.584999978542328,6.37161207199097,7.98275756835938,6,0,0,0,1,0,0,0,1,4.40000009536743,1.68639898300171,1085,0,0,0.686299443244934,0.790650010108948,0.310000002384186,0.28999999165535,27,0.782800018787384,25,25,15,0,-7,0,0,0,0.686299443244934,0,0,0.584999978542328,7.98275756835938,1.68639898300171,0,-7,0,0,0,0,0,0,0,0,0,-0.0102563804736807,-0.00510207650215616,0,0.737999975681305,"Central African Republic",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
334,370,482,13,"Central African Republic",1496.14515530754,1476.27311085271,1412.98397114394,0.0134609540123299,0.0447911236088062,-0.0474551424168185,139.84,123.55,0.131849453662485,"CENTRAL AFRICAN REP.","CENTRAL",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3086,8.03463077545166,-6,0.550000011920929,0,0.578999996185303,6.36130237579346,8.00903034210205,6,0,0,0,1,0,0,0,1,4.40000009536743,1.68639898300171,1085,0,0,0.686299443244934,0.790650010108948,0.310000002384186,0.28999999165535,27,0.782800018787384,25,25,15,0,-7,0,0,0,0.686299443244934,0,0,0.578999996185303,8.00903034210205,1.68639898300171,0,-7,0,0,0,0,0,0,0,0,0,-0.0500863289385802,-0.0102563804736807,0,0.737999975681305,"Central African Republic",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
335,371,482,14,"Central African Republic",1425.14537388619,1496.14515530754,1476.27311085271,-0.0474551424168185,0.0134609540123299,-0.00612951143785822,146.03,139.84,0.0442648741418764,"CENTRAL AFRICAN REP.","CENTRAL",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3170,8.06148719787598,-6,0.513999998569489,0,0.550000011920929,6.30991840362549,8.03463077545166,6,0,0,0,1,0,0,0,1,4.40000009536743,1.68639898300171,1085,0,0,0.686299443244934,0.790650010108948,0.310000002384186,0.28999999165535,27,0.782800018787384,25,25,15,0,-6,0,0,0,0.686299443244934,0,0,0.550000011920929,8.03463077545166,1.68639898300171,0,-6,0,0,0,0,0,0,0,0,0,-0.0654545683112021,-0.0500863289385802,0,0.737999975681305,"Central African Republic",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
336,372,482,15,"Central African Republic",1416.40992901634,1425.14537388619,1496.14515530754,-0.00612951143785822,-0.0474551424168185,-0.0228490813186256,142.09,146.03,-0.0269807573786208,"CENTRAL AFRICAN REP.","CENTRAL",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3151.42993164062,8.0556116104126,6,0.504380226135254,2,0.513999998569489,6.24222326278687,8.06148719787598,6,0,0,0,1,0,0,0,1,4.40000009536743,1.68639898300171,1085,0,0,0.686299443244934,0.790650010108948,0.310000002384186,0.28999999165535,27,0.782800018787384,25,25,15,0,-6,0,0,0,0.686299443244934,0,0,0.513999998569489,8.06148719787598,1.68639898300171,0,-6,0,0,0,0,NA,NA,0,0,0,-0.018715510624528,-0.0654545683112021,0,0.737999975681305,"Central African Republic",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
337,373,482,16,"Central African Republic",1384.04626336774,1416.40992901634,1425.14537388619,-0.0228490813186256,-0.00612951143785822,0.0248413417416042,103.27,142.09,-0.273207122246464,"CENTRAL AFRICAN REP.","CENTRAL",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3220.09008789062,8.07716464996338,6,0.517813265323639,2,0.504000008106232,6.2233304977417,8.0556116104126,6,0,0,0,1,0,0,0,1,4.40000009536743,1.68639898300171,1085,0,0,0.686299443244934,0.790650010108948,0.310000002384186,0.28999999165535,27,0.782800018787384,25,25,15,0,6,1,0,1,0.686299443244934,0,0,0.504380226135254,8.0556116104126,1.68639898300171,0,6,0,0,0,0,NA,NA,NA,0,0,0.0274072559429319,-0.018715510624528,1,0.737999975681305,"Central African Republic",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
338,374,482,17,"Central African Republic",1418.42782958224,1384.04626336774,1416.40992901634,0.0248413417416042,-0.0228490813186256,-0.00235872227387761,100,103.27,-0.0316645686065653,"CENTRAL AFRICAN REP.","CENTRAL",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3288,8.09803485870361,6,0.543630957603455,2,0.51800000667572,6.24961471557617,8.07716464996338,6,0,0,0,1,0,0,0,1,4.40000009536743,1.68639898300171,1085,0,0,0.686299443244934,0.790650010108948,0.310000002384186,0.28999999165535,27,0.782800018787384,25,25,15,0,6,1,0,1,0.686299443244934,0,0,0.517813265323639,8.07716464996338,1.68639898300171,0,6,1,1,0,0,NA,NA,NA,0,0,0.0494805996089107,0.0274072559429319,1,0.737999975681305,"Central African Republic",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
339,375,482,18,"Central African Republic",1415.08215226672,1418.42782958224,1384.04626336774,-0.00235872227387761,0.0248413417416042,-0.0497699459738578,86.36,100,-0.1364,"CENTRAL AFRICAN REP.","CENTRAL",0,1,1,0,1,1,2,1,"Factional fighting",1,2,"1996-97",3354.09008789062,8.11793613433838,6,0.511602342128754,2,0.544000029563904,6.29827070236206,8.09803485870361,6,0,0,0,1,0,0,0,1,4.40000009536743,1.68639898300171,1085,0,0,0.686299443244934,0.790650010108948,0.310000002384186,0.28999999165535,27,0.782800018787384,25,25,15,0,6,1,0,1,0.686299443244934,0,1,0.543630957603455,8.09803485870361,1.68639898300171,0,6,1,0,0,0,NA,NA,NA,1,0,-0.0595545692545673,0.0494805996089107,1,0.737999975681305,"Central African Republic",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
340,376,482,19,"Central African Republic",1344.65358999984,1415.08215226672,1418.42782958224,-0.0497699459738578,-0.00235872227387761,0.125768672280422,77.83,86.36,-0.098772579898101,"CENTRAL AFRICAN REP.","CENTRAL",0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,3418.19995117188,8.13686943054199,6,0.528613388538361,2,0.512000024318695,6.23754739761353,8.11793613433838,6,0,0,0,1,0,0,0,1,4.40000009536743,1.68639898300171,1085,0,0,0.686299443244934,0.790650010108948,0.310000002384186,0.28999999165535,27,0.782800018787384,25,25,15,0,6,0,0,1,0.686299443244934,1,0,0.511602342128754,8.11793613433838,1.68639898300171,0,6,1,0,0,0,NA,NA,NA,1,0,0.0324479754503381,-0.0595545692545673,1,0.737999975681305,"Central African Republic",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
341,377,482,20,"Central African Republic",1513.76888669122,1344.65358999984,1415.08215226672,0.125768672280422,-0.0497699459738578,0.0218973181112666,64.36,77.83,-0.173069510471541,"CENTRAL AFRICAN REP.","CENTRAL",0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,3480.15991210938,8.15483379364014,6,0.543604552745819,2,0.528999984264374,6.27025747299194,8.13686943054199,6,0,0,0,1,0,0,0,1,4.40000009536743,1.68639898300171,1085,0,0,0.686299443244934,0.790650010108948,0.310000002384186,0.28999999165535,27,0.782800018787384,25,25,15,0,6,0,0,1,0.686299443244934,1,0,0.528613388538361,8.13686943054199,1.68639898300171,0,6,0,0,0,0,NA,NA,NA,1,0,0.0276078807483414,0.0324479754503381,1,0.737999975681305,"Central African Republic",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
342,378,482,21,"Central African Republic",1546.91636555003,1513.76888669122,1344.65358999984,0.0218973181112666,0.125768672280422,-0.154843625900683,NA,64.36,NA,"CENTRAL AFRICAN REP.","CENTRAL",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,0.552615284919739,2,0.544000029563904,6.29822206497192,8.15483379364014,6,0,0,0,1,0,0,0,1,4.40000009536743,1.68639898300171,1085,0,0,0.686299443244934,0.790650010108948,0.310000002384186,0.28999999165535,27,0.782800018787384,25,25,15,0,6,0,0,1,0.686299443244934,0,0,0.543604552745819,8.15483379364014,1.68639898300171,0,NA,0,0,0,0,NA,NA,NA,0,0,0.0158368656022709,0.0276078807483414,1,0.737999975681305,"Central African Republic",0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
343,381,483,3,"Chad",331.763567857211,364.202184442383,342.118723892726,-0.0890676057718803,0.0645491141156642,-0.128729029820602,115.74,117.53,-0.0152301540032333,"CHAD","CHAD",0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,4577,8.42879867553711,0,0.46900001168251,0,0.527999997138977,6.26909637451172,8.40670871734619,6,0,0,0,1,0,0,0,1,8.5,2.25129175186157,3255,0,0,0.82627284526825,0.77248203754425,0.340000003576279,0.319999992847443,21,0.625,50,25,50,0,0,1,1,0,0.82627284526825,1,0,0.527999997138977,8.40670871734619,2.25129175186157,0,0,1,0,1,0,1,0,1,1,1,-0.111742397303341,-0.0801393793349658,0,0.574000000953674,"Chad",0,0,3,0,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981
344,382,483,4,"Chad",289.055965637131,331.763567857211,364.202184442383,-0.128729029820602,-0.0890676057718803,-0.105058474325714,139.02,115.74,0.201140487299119,"CHAD","CHAD",0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,4680,8.45105361938477,0,0.370000004768372,0,0.46900001168251,6.1506028175354,8.42879867553711,6,0,0,0,1,0,0,0,1,8.5,2.25129175186157,3255,0,0,0.82627284526825,0.77248203754425,0.340000003576279,0.319999992847443,21,0.625,50,25,50,0,0,1,1,0,0.82627284526825,1,0,0.46900001168251,8.42879867553711,2.25129175186157,0,0,1,0,1,0,1,0,1,1,1,-0.211087429526882,-0.111742397303341,0,0.574000000953674,"Chad",0,0,3,0,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982
345,383,483,5,"Chad",258.688186892548,289.055965637131,331.763567857211,-0.105058474325714,-0.128729029820602,-0.159315933727402,117.66,139.02,-0.153646957272335,"CHAD","CHAD",0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,4788,8.47386837005615,0,0.300000011920929,0,0.370000004768372,5.91350317001343,8.45105361938477,6,0,0,0,1,0,0,0,1,8.5,2.25129175186157,3255,0,0,0.82627284526825,0.77248203754425,0.340000003576279,0.319999992847443,21,0.625,50,25,50,0,0,1,1,0,0.82627284526825,1,0,0.370000004768372,8.45105361938477,2.25129175186157,0,0,1,0,1,0,1,0,1,1,1,-0.189189167419779,-0.211087429526882,0,0.574000000953674,"Chad",0,0,3,0,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
